scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index,normalized_sustainable_hashrate_index,interpretation
S2b,S2/b,0,840000,growth,high,efficient,593750000,290698,0.04893570,3122277.90868800,1.00000000,80.0,3122277.90868800,2497822.32695040,0.58000000,0.00000023,4263524.31669120,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,0,840000,growth,high,high_cost,593750000,290698,0.04893570,3122277.90868800,1.00000000,80.0,3122277.90868800,2497822.32695040,0.90000000,0.00000036,2747604.55964544,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,low,reference,535859375,0,0.00000000,2816476.87500000,0.95000000,70.0,2675653.03125000,1872957.12187500,0.70000000,0.00000036,2648896.50093750,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,low,efficient,535859375,0,0.00000000,2816476.87500000,0.95000000,70.0,2675653.03125000,1872957.12187500,0.58000000,0.00000030,3196944.05285560,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,low,high_cost,535859375,0,0.00000000,2816476.87500000,0.95000000,70.0,2675653.03125000,1872957.12187500,0.90000000,0.00000046,2060252.83406250,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,base,reference,535859375,10003,0.00186669,2816529.45076800,0.95000000,70.0,2675702.97822960,1872992.08476072,0.70000000,0.00000036,2648945.94844730,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,base,efficient,535859375,10003,0.00186669,2816529.45076800,0.95000000,70.0,2675702.97822960,1872992.08476072,0.58000000,0.00000030,3197003.73088468,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,base,high_cost,535859375,10003,0.00186669,2816529.45076800,0.95000000,70.0,2675702.97822960,1872992.08476072,0.90000000,0.00000046,2060291.29323679,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,high,reference,535859375,290698,0.05421952,2818004.78368800,0.95000000,70.0,2677104.54450360,1873973.18115252,0.70000000,0.00000036,2650333.49905856,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,high,efficient,535859375,290698,0.05421952,2818004.78368800,0.95000000,70.0,2677104.54450360,1873973.18115252,0.58000000,0.00000030,3198678.36093275,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,stress,high,high_cost,535859375,290698,0.05421952,2818004.78368800,0.95000000,70.0,2677104.54450360,1873973.18115252,0.90000000,0.00000046,2061370.49926777,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,low,reference,535859375,0,0.00000000,2816476.87500000,1.00000000,90.0,2816476.87500000,2534829.18750000,0.70000000,0.00000028,3584972.70803571,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,low,efficient,535859375,0,0.00000000,2816476.87500000,1.00000000,90.0,2816476.87500000,2534829.18750000,0.58000000,0.00000023,4326691.19935345,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,low,high_cost,535859375,0,0.00000000,2816476.87500000,1.00000000,90.0,2816476.87500000,2534829.18750000,0.90000000,0.00000036,2788312.10625000,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,base,reference,535859375,10003,0.00186669,2816529.45076800,1.00000000,90.0,2816529.45076800,2534876.50569120,0.70000000,0.00000028,3585039.62947755,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,base,efficient,535859375,10003,0.00186669,2816529.45076800,1.00000000,90.0,2816529.45076800,2534876.50569120,0.58000000,0.00000023,4326771.96661084,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,base,high_cost,535859375,10003,0.00186669,2816529.45076800,1.00000000,90.0,2816529.45076800,2534876.50569120,0.90000000,0.00000036,2788364.15626032,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,high,reference,535859375,290698,0.05421952,2818004.78368800,1.00000000,90.0,2818004.78368800,2536204.30531920,0.70000000,0.00000028,3586917.51752287,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,high,efficient,535859375,290698,0.05421952,2818004.78368800,1.00000000,90.0,2818004.78368800,2536204.30531920,0.58000000,0.00000023,4329038.38321726,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,flat,high,high_cost,535859375,290698,0.05421952,2818004.78368800,1.00000000,90.0,2818004.78368800,2536204.30531920,0.90000000,0.00000036,2789824.73585112,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,low,reference,535859375,0,0.00000000,2816476.87500000,1.03000000,80.0,2900971.18125000,2320776.94500000,0.70000000,0.00000031,3282241.67935714,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,low,efficient,535859375,0,0.00000000,2816476.87500000,1.03000000,80.0,2900971.18125000,2320776.94500000,0.58000000,0.00000026,3961326.16474138,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,low,high_cost,535859375,0,0.00000000,2816476.87500000,1.03000000,80.0,2900971.18125000,2320776.94500000,0.90000000,0.00000040,2552854.63950000,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,base,reference,535859375,10003,0.00186669,2816529.45076800,1.03000000,80.0,2901025.33429104,2320820.26743283,0.70000000,0.00000031,3282302.94965501,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,base,efficient,535859375,10003,0.00186669,2816529.45076800,1.03000000,80.0,2901025.33429104,2320820.26743283,0.58000000,0.00000026,3961400.11165259,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,base,high_cost,535859375,10003,0.00186669,2816529.45076800,1.03000000,80.0,2901025.33429104,2320820.26743283,0.90000000,0.00000040,2552902.29417612,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,high,reference,535859375,290698,0.05421952,2818004.78368800,1.03000000,80.0,2902544.92719864,2322035.94175891,0.70000000,0.00000031,3284022.26048760,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,high,efficient,535859375,290698,0.05421952,2818004.78368800,1.03000000,80.0,2902544.92719864,2322035.94175891,0.58000000,0.00000026,3963475.14196780,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,1,1365600,growth,high,high_cost,535859375,290698,0.05421952,2818004.78368800,1.03000000,80.0,2902544.92719864,2322035.94175891,0.90000000,0.00000040,2554239.53593480,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,low,reference,459432430,0,0.00000000,2414776.85208000,0.90250000,70.0,2179336.10900220,1525535.27630154,0.70000000,0.00000042,2157542.74791218,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,low,efficient,459432430,0,0.00000000,2414776.85208000,0.90250000,70.0,2179336.10900220,1525535.27630154,0.58000000,0.00000035,2603930.90265263,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,low,high_cost,459432430,0,0.00000000,2414776.85208000,0.90250000,70.0,2179336.10900220,1525535.27630154,0.90000000,0.00000054,1678088.80393169,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,base,reference,459432430,10003,0.00217720,2414829.42784800,0.90250000,70.0,2179383.55863282,1525568.49104297,0.70000000,0.00000042,2157589.72304649,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,base,efficient,459432430,10003,0.00217720,2414829.42784800,0.90250000,70.0,2179383.55863282,1525568.49104297,0.58000000,0.00000035,2603987.59678025,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,base,high_cost,459432430,10003,0.00217720,2414829.42784800,0.90250000,70.0,2179383.55863282,1525568.49104297,0.90000000,0.00000054,1678125.34014727,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,high,reference,459432430,290698,0.06323328,2416304.76076800,0.90250000,70.0,2180715.04659312,1526500.53261518,0.70000000,0.00000042,2158907.89612719,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,high,efficient,459432430,290698,0.06323328,2416304.76076800,0.90250000,70.0,2180715.04659312,1526500.53261518,0.58000000,0.00000035,2605578.49532592,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,stress,high,high_cost,459432430,290698,0.06323328,2416304.76076800,0.90250000,70.0,2180715.04659312,1526500.53261518,0.90000000,0.00000054,1679150.58587670,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,low,reference,459432430,0,0.00000000,2414776.85208000,1.00000000,90.0,2414776.85208000,2173299.16687200,0.70000000,0.00000033,3073665.96457611,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,low,efficient,459432430,0,0.00000000,2414776.85208000,1.00000000,90.0,2414776.85208000,2173299.16687200,0.58000000,0.00000027,3709596.85379876,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,low,high_cost,459432430,0,0.00000000,2414776.85208000,1.00000000,90.0,2414776.85208000,2173299.16687200,0.90000000,0.00000042,2390629.08355920,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,base,reference,459432430,10003,0.00217720,2414829.42784800,1.00000000,90.0,2414829.42784800,2173346.48506320,0.70000000,0.00000033,3073732.88601795,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,base,efficient,459432430,10003,0.00217720,2414829.42784800,1.00000000,90.0,2414829.42784800,2173346.48506320,0.58000000,0.00000027,3709677.62105615,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,base,high_cost,459432430,10003,0.00217720,2414829.42784800,1.00000000,90.0,2414829.42784800,2173346.48506320,0.90000000,0.00000042,2390681.13356952,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,high,reference,459432430,290698,0.06323328,2416304.76076800,1.00000000,90.0,2416304.76076800,2174674.28469120,0.70000000,0.00000033,3075610.77406327,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,high,efficient,459432430,290698,0.06323328,2416304.76076800,1.00000000,90.0,2416304.76076800,2174674.28469120,0.58000000,0.00000027,3711944.03766257,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,flat,high,high_cost,459432430,290698,0.06323328,2416304.76076800,1.00000000,90.0,2416304.76076800,2174674.28469120,0.90000000,0.00000042,2392141.71316032,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,low,reference,459432430,0,0.00000000,2414776.85208000,1.06090000,80.0,2561836.76237167,2049469.40989734,0.70000000,0.00000037,2898535.30828338,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,low,efficient,459432430,0,0.00000000,2414776.85208000,1.06090000,80.0,2561836.76237167,2049469.40989734,0.58000000,0.00000030,3498232.26861787,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,low,high_cost,459432430,0,0.00000000,2414776.85208000,1.06090000,80.0,2561836.76237167,2049469.40989734,0.90000000,0.00000047,2254416.35088707,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,base,reference,459432430,10003,0.00217720,2414829.42784800,1.06090000,80.0,2561892.54000394,2049514.03200315,0.70000000,0.00000037,2898598.41669018,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,base,efficient,459432430,10003,0.00217720,2414829.42784800,1.06090000,80.0,2561892.54000394,2049514.03200315,0.58000000,0.00000030,3498308.43393642,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,base,high_cost,459432430,10003,0.00217720,2414829.42784800,1.06090000,80.0,2561892.54000394,2049514.03200315,0.90000000,0.00000047,2254465.43520347,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,high,reference,459432430,290698,0.06323328,2416304.76076800,1.06090000,80.0,2563457.72069877,2050766.17655902,0.70000000,0.00000037,2900369.30684775,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,high,efficient,459432430,290698,0.06323328,2416304.76076800,1.06090000,80.0,2563457.72069877,2050766.17655902,0.58000000,0.00000030,3500445.71516108,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,2,1891200,growth,high,high_cost,459432430,290698,0.06323328,2416304.76076800,1.06090000,80.0,2563457.72069877,2050766.17655902,0.90000000,0.00000047,2255842.79421492,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,low,reference,320838798,0,0.00000000,1686328.72228800,0.77378094,70.0,1304849.01966519,913394.31376563,0.70000000,0.00000060,1291800.52946853,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,low,efficient,320838798,0,0.00000000,1686328.72228800,0.77378094,70.0,1304849.01966519,913394.31376563,0.58000000,0.00000050,1559069.60453099,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,low,high_cost,320838798,0,0.00000000,1686328.72228800,0.77378094,70.0,1304849.01966519,913394.31376563,0.90000000,0.00000077,1004733.74514219,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,base,reference,320838798,10003,0.00311767,1686381.29805600,0.77378094,70.0,1304889.70179224,913422.79125457,0.70000000,0.00000060,1291840.80477432,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,base,efficient,320838798,10003,0.00311767,1686381.29805600,0.77378094,70.0,1304889.70179224,913422.79125457,0.58000000,0.00000050,1559118.21265866,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,base,high_cost,320838798,10003,0.00311767,1686381.29805600,0.77378094,70.0,1304889.70179224,913422.79125457,0.90000000,0.00000077,1004765.07038002,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,high,reference,320838798,290698,0.09052361,1687856.63097600,0.77378094,70.0,1306031.28628220,914221.90039754,0.70000000,0.00000060,1292970.97341938,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,high,efficient,320838798,290698,0.09052361,1687856.63097600,0.77378094,70.0,1306031.28628220,914221.90039754,0.58000000,0.00000050,1560482.20929925,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,stress,high,high_cost,320838798,290698,0.09052361,1687856.63097600,0.77378094,70.0,1306031.28628220,914221.90039754,0.90000000,0.00000077,1005644.09043729,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,low,reference,320838798,0,0.00000000,1686328.72228800,1.00000000,90.0,1686328.72228800,1517695.85005920,0.70000000,0.00000047,2146455.55936944,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,low,efficient,320838798,0,0.00000000,1686328.72228800,1.00000000,90.0,1686328.72228800,1517695.85005920,0.58000000,0.00000039,2590549.81303208,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,low,high_cost,320838798,0,0.00000000,1686328.72228800,1.00000000,90.0,1686328.72228800,1517695.85005920,0.90000000,0.00000060,1669465.43506512,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,base,reference,320838798,10003,0.00311767,1686381.29805600,1.00000000,90.0,1686381.29805600,1517743.16825040,0.70000000,0.00000047,2146522.48081128,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,base,efficient,320838798,10003,0.00311767,1686381.29805600,1.00000000,90.0,1686381.29805600,1517743.16825040,0.58000000,0.00000039,2590630.58028948,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,base,high_cost,320838798,10003,0.00311767,1686381.29805600,1.00000000,90.0,1686381.29805600,1517743.16825040,0.90000000,0.00000060,1669517.48507544,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,high,reference,320838798,290698,0.09052361,1687856.63097600,1.00000000,90.0,1687856.63097600,1519070.96787840,0.70000000,0.00000047,2148400.36885659,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,high,efficient,320838798,290698,0.09052361,1687856.63097600,1.00000000,90.0,1687856.63097600,1519070.96787840,0.58000000,0.00000039,2592896.99689589,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,flat,high,high_cost,320838798,290698,0.09052361,1687856.63097600,1.00000000,90.0,1687856.63097600,1519070.96787840,0.90000000,0.00000060,1670978.06466624,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,low,reference,320838798,0,0.00000000,1686328.72228800,1.15927407,80.0,1954917.16849592,1563933.73479674,0.70000000,0.00000052,2211849.13921253,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,low,efficient,320838798,0,0.00000000,1686328.72228800,1.15927407,80.0,1954917.16849592,1563933.73479674,0.58000000,0.00000043,2669473.09904961,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,low,high_cost,320838798,0,0.00000000,1686328.72228800,1.15927407,80.0,1954917.16849592,1563933.73479674,0.90000000,0.00000067,1720327.10827641,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,base,reference,320838798,10003,0.00311767,1686381.29805600,1.15927407,80.0,1954978.11822070,1563982.49457656,0.70000000,0.00000052,2211918.09947257,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,base,efficient,320838798,10003,0.00311767,1686381.29805600,1.15927407,80.0,1954978.11822070,1563982.49457656,0.58000000,0.00000043,2669556.32694965,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,base,high_cost,320838798,10003,0.00311767,1686381.29805600,1.15927407,80.0,1954978.11822070,1563982.49457656,0.90000000,0.00000067,1720380.74403422,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,high,reference,320838798,290698,0.09052361,1687856.63097600,1.15927407,80.0,1956688.43342582,1565350.74674066,0.70000000,0.00000052,2213853.19896178,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,high,efficient,320838798,290698,0.09052361,1687856.63097600,1.15927407,80.0,1956688.43342582,1565350.74674066,0.58000000,0.00000043,2671891.79185043,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,5,3468000,growth,high,high_cost,320838798,290698,0.09052361,1687856.63097600,1.15927407,80.0,1956688.43342582,1565350.74674066,0.90000000,0.00000067,1721885.82141472,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,low,reference,164700054,0,0.00000000,865663.48382400,0.59873694,70.0,518304.70471521,362813.29330065,0.70000000,0.00000117,513121.65766806,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,low,efficient,164700054,0,0.00000000,865663.48382400,0.59873694,70.0,518304.70471521,362813.29330065,0.58000000,0.00000097,619284.75925456,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,low,high_cost,164700054,0,0.00000000,865663.48382400,0.59873694,70.0,518304.70471521,362813.29330065,0.90000000,0.00000150,399094.62263071,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,base,reference,164700054,10003,0.00607310,865716.05959200,0.59873694,70.0,518336.18376962,362835.32863874,0.70000000,0.00000117,513152.82193193,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,base,efficient,164700054,10003,0.00607310,865716.05959200,0.59873694,70.0,518336.18376962,362835.32863874,0.58000000,0.00000097,619322.37129715,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,base,high_cost,164700054,10003,0.00607310,865716.05959200,0.59873694,70.0,518336.18376962,362835.32863874,0.90000000,0.00000150,399118.86150261,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,high,reference,164700054,290698,0.17619048,867191.39251200,0.59873694,70.0,519219.52008650,363453.66406055,0.70000000,0.00000116,514027.32488564,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,high,efficient,164700054,290698,0.17619048,867191.39251200,0.59873694,70.0,519219.52008650,363453.66406055,0.58000000,0.00000097,620377.80589646,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,stress,high,high_cost,164700054,290698,0.17619048,867191.39251200,0.59873694,70.0,519219.52008650,363453.66406055,0.90000000,0.00000150,399799.03046661,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,low,reference,164700054,0,0.00000000,865663.48382400,1.00000000,90.0,865663.48382400,779097.13544160,0.70000000,0.00000091,1101865.94869598,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,low,efficient,164700054,0,0.00000000,865663.48382400,1.00000000,90.0,865663.48382400,779097.13544160,0.58000000,0.00000075,1329838.21394342,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,low,high_cost,164700054,0,0.00000000,865663.48382400,1.00000000,90.0,865663.48382400,779097.13544160,0.90000000,0.00000117,857006.84898576,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,base,reference,164700054,10003,0.00607310,865716.05959200,1.00000000,90.0,865716.05959200,779144.45363280,0.70000000,0.00000091,1101932.87013782,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,base,efficient,164700054,10003,0.00607310,865716.05959200,1.00000000,90.0,865716.05959200,779144.45363280,0.58000000,0.00000075,1329918.98120081,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,base,high_cost,164700054,10003,0.00607310,865716.05959200,1.00000000,90.0,865716.05959200,779144.45363280,0.90000000,0.00000117,857058.89899608,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,high,reference,164700054,290698,0.17619048,867191.39251200,1.00000000,90.0,867191.39251200,780472.25326080,0.70000000,0.00000091,1103810.75818313,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,high,efficient,164700054,290698,0.17619048,867191.39251200,1.00000000,90.0,867191.39251200,780472.25326080,0.58000000,0.00000075,1332185.39780723,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,flat,high,high_cost,164700054,290698,0.17619048,867191.39251200,1.00000000,90.0,867191.39251200,780472.25326080,0.90000000,0.00000116,858519.47858688,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,low,reference,164700054,0,0.00000000,865663.48382400,1.34391638,80.0,1163379.33491117,930703.46792894,0.70000000,0.00000102,1316280.61892807,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,low,efficient,164700054,0,0.00000000,865663.48382400,1.34391638,80.0,1163379.33491117,930703.46792894,0.58000000,0.00000085,1588614.54008560,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,low,high_cost,164700054,0,0.00000000,865663.48382400,1.34391638,80.0,1163379.33491117,930703.46792894,0.90000000,0.00000131,1023773.81472183,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,base,reference,164700054,10003,0.00607310,865716.05959200,1.34391638,80.0,1163449.99234694,930759.99387755,0.70000000,0.00000102,1316360.56276968,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,base,efficient,164700054,10003,0.00607310,865716.05959200,1.34391638,80.0,1163449.99234694,930759.99387755,0.58000000,0.00000085,1588711.02403237,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,base,high_cost,164700054,10003,0.00607310,865716.05959200,1.34391638,80.0,1163449.99234694,930759.99387755,0.90000000,0.00000131,1023835.99326531,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,high,reference,164700054,290698,0.17619048,867191.39251200,1.34391638,80.0,1165432.71642311,932346.17313849,0.70000000,0.00000102,1318603.87343872,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,high,efficient,164700054,290698,0.17619048,867191.39251200,1.34391638,80.0,1165432.71642311,932346.17313849,0.58000000,0.00000084,1591418.46794329,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,10,6096000,growth,high,high_cost,164700054,290698,0.17619048,867191.39251200,1.34391638,80.0,1165432.71642311,932346.17313849,0.90000000,0.00000131,1025580.79045234,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,low,reference,100000000,0,0.00000000,525600.00000000,0.27738957,70.0,145795.95963284,102057.17174299,0.70000000,0.00000192,144338.00003651,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,low,efficient,100000000,0,0.00000000,525600.00000000,0.27738957,70.0,145795.95963284,102057.17174299,0.58000000,0.00000159,174201.03452682,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,low,high_cost,100000000,0,0.00000000,525600.00000000,0.27738957,70.0,145795.95963284,102057.17174299,0.90000000,0.00000247,112262.88891728,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,base,reference,100000000,10003,0.01000200,525652.57576800,0.27738957,70.0,145810.54360268,102067.38052187,0.70000000,0.00000192,144352.43816665,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,base,efficient,100000000,10003,0.01000200,525652.57576800,0.27738957,70.0,145810.54360268,102067.38052187,0.58000000,0.00000159,174218.45985630,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,base,high_cost,100000000,10003,0.01000200,525652.57576800,0.27738957,70.0,145810.54360268,102067.38052187,0.90000000,0.00000247,112274.11857406,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,high,reference,100000000,290698,0.28985540,527127.90868800,0.27738957,70.0,146219.78557157,102353.84990010,0.70000000,0.00000192,144757.58771585,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,high,efficient,100000000,290698,0.28985540,527127.90868800,0.27738957,70.0,146219.78557157,102353.84990010,0.58000000,0.00000159,174707.43345017,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,stress,high,high_cost,100000000,290698,0.28985540,527127.90868800,0.27738957,70.0,146219.78557157,102353.84990010,0.90000000,0.00000246,112589.23489011,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,flat,low,reference,100000000,0,0.00000000,525600.00000000,1.00000000,90.0,525600.00000000,473040.00000000,0.70000000,0.00000149,669013.71428571,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,flat,low,efficient,100000000,0,0.00000000,525600.00000000,1.00000000,90.0,525600.00000000,473040.00000000,0.58000000,0.00000124,807430.34482759,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,flat,low,high_cost,100000000,0,0.00000000,525600.00000000,1.00000000,90.0,525600.00000000,473040.00000000,0.90000000,0.00000192,520344.00000000,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,flat,base,reference,100000000,10003,0.01000200,525652.57576800,1.00000000,90.0,525652.57576800,473087.31819120,0.70000000,0.00000149,669080.63572755,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,flat,base,efficient,100000000,10003,0.01000200,525652.57576800,1.00000000,90.0,525652.57576800,473087.31819120,0.58000000,0.00000124,807511.11208498,revenue-supported normalized cost units; not measured hashrate
S2b,S2/b,25,13980000,flat,base,high_cost,100000000,10003,0.01000200,525652.57576800,1.00000000,90.0,525652.57576800,473087.31819120,0.90000000,0.00000192,520396.05001032,revenue-supported normalized cost units; not measured hashrate
